200 19900
81 111 59
81 112 33
81 113 10
81 114 29
81 115 10
81 116 3
81 117 24
81 118 84
81 119 96
81 120 58
81 121 92
81 122 28
81 123 30
81 124 26
81 125 65
81 126 11
81 127 33
81 128 14
81 129 90
81 130 94
81 131 87
81 132 28
81 133 87
81 134 94
81 135 83
81 136 40
81 137 98
81 138 77
81 139 55
81 140 65
81 141 99
81 142 75
81 143 89
81 144 64
81 145 45
81 146 37
81 147 38
81 148 64
81 149 12
81 150 42
81 151 51
81 152 14
81 153 85
81 154 88
81 155 55
81 156 70
81 157 94
81 158 25
81 159 60
81 160 19
81 161 94
81 162 3
81 163 30
81 164 37
81 165 58
81 166 89
81 167 37
81 168 75
81 169 34
81 170 32
81 171 37
81 172 85
81 173 19
81 174 50
81 175 73
81 176 27
81 177 60
81 178 30
81 179 18
81 180 49
81 181 97
81 182 27
81 183 9
81 184 70
81 185 96
81 186 86
81 187 69
81 188 86
81 189 42
81 190 46
81 191 19
81 192 18
81 193 7
81 194 75
81 195 64
81 196 32
81 197 60
81 198 46
81 199 94
82 83 16
82 84 88
82 85 85
82 86 72
82 87 33
82 88 55
82 89 14
82 90 42
82 91 79
82 92 95
82 93 77
82 94 44
82 95 97
82 96 25
82 97 70
82 98 25
82 99 55
82 100 45
82 101 13
82 102 33
82 103 74
82 104 73
82 105 31
82 106 12
82 107 32
82 108 86
82 109 37
82 110 12
82 111 53
82 112 41
82 113 12
82 114 39
82 115 19
82 116 17
82 117 45
82 118 5
82 119 50
82 120 83
82 121 32
82 122 94
82 123 22
82 124 44
82 125 57
82 126 36
82 127 23
82 128 68
82 129 62
82 130 90
82 131 79
82 132 75
82 133 39
82 134 70
82 135 71
82 136 52
82 137 100
82 138 100
82 139 26
82 140 100
82 141 16
82 142 82
82 143 16
82 144 92
82 145 72
82 146 38
82 147 45
82 148 23
82 149 12
82 150 22
82 151 75
82 152 2
82 153 21
82 154 40
82 155 45
82 156 21
82 157 4
82 158 6
82 159 21
82 160 58
82 161 13
82 162 32
82 163 6
82 164 36
82 165 8
82 166 36
82 167 48
82 168 7
82 169 36
82 170 47
82 171 79
82 172 44
82 173 55
82 174 7
82 175 85
82 176 52
82 177 90
82 178 97
82 179 84
82 180 79
82 181 44
82 182 85
82 183 63
82 184 32
82 185 2
82 186 100
82 187 86
82 188 75
82 189 93
82 190 94
82 191 67
82 192 53
82 193 56
82 194 9
82 195 40
82 196 10
82 197 66
82 198 63
82 199 36
83 84 16
83 85 15
83 86 100
83 87 63
83 88 77
83 89 4
83 90 51
83 91 30
83 92 9
83 93 82
83 94 4
83 95 30
83 96 15
83 97 12
83 98 32
83 99 89
83 100 58
83 101 97
83 102 20
83 103 91
83 104 36
83 105 50
83 106 13
83 107 3
83 108 80
83 109 16
83 110 53
83 111 3
83 112 84
83 113 38
83 114 87
83 115 56
83 116 72
83 117 37
83 118 84
83 119 3
83 120 66
83 121 56
83 122 79
83 123 21
83 124 16
83 125 89
83 126 79
83 127 92
83 128 63
83 129 54
83 130 31
83 131 92
83 132 58
83 133 50
83 134 74
83 135 69
83 136 27
83 137 61
83 138 75
83 139 37
83 140 75
83 141 32
83 142 100
83 143 91
83 144 51
83 145 93
83 146 35
83 147 77
83 148 26
83 149 70
83 150 23
83 151 46
83 152 41
83 153 97
83 154 37
83 155 35
83 156 90
83 157 37
83 158 18
83 159 87
83 160 12
83 161 43
83 162 93
83 163 90
83 164 3
83 165 87
83 166 45
83 167 3
83 168 100
83 169 41
83 170 88
83 171 51
83 172 82
83 173 24
83 174 17
83 175 3
83 176 36
83 177 83
83 178 59
83 179 51
83 180 25
83 181 95
83 182 68
83 183 86
83 184 24
83 185 20
83 186 81
83 187 51
83 188 7
83 189 62
83 190 48
83 191 79
83 192 39
83 193 23
83 194 41
83 195 100
83 196 49
83 197 90
83 198 6
83 199 11
84 85 92
84 86 46
84 87 59
84 88 2
84 89 62
84 90 50
84 91 68
84 92 77
84 93 96
84 94 41
84 95 16
84 96 34
84 97 23
84 98 36
84 99 80
84 100 79
84 101 14
84 102 11
84 103 66
84 104 47
84 105 24
84 106 28
84 107 34
84 108 44
84 109 57
84 110 47
84 111 30
84 112 81
84 113 97
84 114 69
84 115 92
84 116 21
84 117 50
84 118 47
84 119 55
84 120 51
84 121 58
84 122 25
84 123 41
84 124 27
84 125 70
84 126 68
84 127 65
84 128 89
84 129 14
84 130 98
84 131 78
84 132 74
84 133 28
84 134 35
84 135 9
84 136 4
84 137 14
84 138 49
84 139 39
84 140 91
84 141 21
84 142 11
84 143 87
84 144 73
84 145 29
84 146 56
84 147 2
84 148 100
84 149 87
84 150 79
84 151 32
84 152 53
84 153 11
84 154 41
84 155 34
84 156 26
84 157 63
84 158 89
84 159 29
84 160 75
84 161 32
84 162 51
84 163 93
84 164 37
84 165 49
84 166 14
84 167 11
84 168 77
84 169 65
84 170 78
84 171 69
84 172 76
84 173 30
84 174 49
84 175 62
84 176 11
84 177 23
84 178 35
84 179 16
84 180 27
84 181 30
84 182 19
84 183 85
84 184 49
84 185 47
84 186 98
84 187 52
84 188 28
84 189 43
84 190 58
84 191 81
84 192 32
84 193 58
84 194 57
84 195 37
84 196 21
84 197 32
84 198 44
84 199 28
85 86 1
85 87 67
85 88 77
85 89 59
85 90 8
85 91 61
85 92 7
85 93 50
85 94 59
85 95 19
85 96 38
85 97 7
85 98 51
85 99 41
85 100 72
85 101 41
85 102 95
85 103 78
85 104 18
85 105 35
85 106 12
85 107 81
85 108 15
85 109 38
85 110 33
85 111 15
85 112 89
85 113 37
85 114 22
85 115 74
85 116 4
85 117 56
85 118 68
85 119 29
85 120 59
85 121 95
85 122 56
85 123 60
85 124 99
85 125 72
85 126 70
85 127 90
85 128 31
85 129 43
85 130 98
85 131 80
85 132 3
85 133 97
85 134 2
85 135 60
85 136 100
85 137 26
85 138 54
85 139 20
85 140 99
85 141 99
85 142 82
85 143 29
85 144 26
85 145 82
85 146 34
85 147 56
85 148 17
85 149 48
85 150 17
85 151 52
85 152 89
85 153 74
85 154 67
85 155 11
85 156 5
85 157 54
85 158 68
85 159 18
85 160 16
85 161 87
85 162 81
85 163 46
85 164 62
85 165 38
85 166 84
85 167 81
85 168 31
85 169 96
85 170 37
85 171 91
85 172 85
85 173 32
85 174 4
85 175 53
85 176 47
85 177 95
85 178 87
85 179 50
85 180 7
85 181 55
85 182 84
85 183 28
85 184 75
85 185 50
85 186 58
85 187 44
85 188 66
85 189 87
85 190 29
85 191 57
85 192 41
85 193 95
85 194 71
85 195 87
85 196 88
85 197 65
85 198 3
85 199 71
86 87 37
86 88 1
86 89 93
86 90 86
86 91 36
86 92 54
86 93 47
86 94 85
86 95 65
86 96 99
86 97 82
86 98 3
86 99 68
86 100 45
86 101 77
86 102 76
86 103 61
86 104 46
86 105 66
86 106 5
86 107 76
86 108 24
86 109 20
86 110 92
86 111 50
86 112 13
86 113 99
86 114 54
86 115 7
86 116 34
86 117 100
86 118 64
86 119 56
86 120 29
86 121 10
86 122 88
86 123 69
86 124 100
86 125 91
86 126 99
86 127 86
86 128 84
86 129 35
86 130 46
86 131 29
86 132 62
86 133 16
86 134 9
86 135 10
86 136 35
86 137 8
86 138 35
86 139 75
86 140 98
86 141 82
86 142 48
86 143 76
86 144 61
86 145 55
86 146 10
86 147 18
86 148 96
86 149 64
86 150 55
86 151 67
86 152 8
86 153 76
86 154 15
86 155 78
86 156 13
86 157 73
86 158 38
86 159 61
86 160 26
86 161 87
86 162 19
86 163 60
86 164 53
86 165 99
86 166 36
86 167 43
86 168 10
86 169 66
86 170 24
86 171 27
86 172 20
86 173 99
86 174 47
86 175 62
86 176 58
86 177 51
86 178 97
86 179 32
86 180 6
86 181 97
86 182 98
86 183 44
86 184 15
86 185 89
86 186 20
86 187 45
86 188 9
86 189 97
86 190 52
86 191 58
86 192 42
86 193 34
86 194 19
86 195 63
86 196 79
86 197 79
86 198 70
86 199 13
87 88 65
87 89 92
87 90 12
87 91 91
87 92 51
87 93 19
87 94 15
87 95 56
87 96 1
87 97 97
87 98 19
87 99 57
87 100 16
87 101 44
87 102 65
87 103 21
87 104 6
87 105 60
87 106 1
87 107 60
87 108 1
87 109 47
87 110 22
87 111 65
87 112 10
87 113 65
87 114 100
87 115 25
87 116 44
87 117 80
87 118 3
87 119 55
87 120 80
87 121 39
87 122 30
87 123 99
87 124 32
87 125 15
87 126 77
87 127 15
87 128 16
87 129 42
87 130 58
87 131 61
87 132 53
87 133 80
87 134 34
87 135 81
87 136 61
87 137 57
87 138 17
87 139 9
87 140 94
87 141 97
87 142 1
87 143 74
87 144 78
87 145 82
87 146 30
87 147 9
87 148 51
87 149 16
87 150 56
87 151 73
87 152 68
87 153 70
87 154 24
87 155 65
87 156 90
87 157 3
87 158 86
87 159 79
87 160 70
87 161 19
87 162 92
87 163 35
87 164 39
87 165 8
87 166 78
87 167 61
87 168 92
87 169 63
87 170 77
87 171 62
87 172 27
87 173 66
87 174 85
87 175 79
87 176 94
87 177 38
87 178 21
87 179 15
87 180 71
87 181 32
87 182 59
87 183 65
87 184 79
87 185 54
87 186 82
87 187 16
87 188 40
87 189 26
87 190 77
87 191 56
87 192 40
87 193 49
87 194 5
87 195 43
87 196 63
87 197 45
87 198 67
87 199 61
88 89 67
88 90 22
88 91 46
88 92 90
88 93 92
88 94 98
88 95 52
88 96 51
88 97 6
88 98 95
88 99 56
88 100 29
88 101 38
88 102 28
88 103 33
88 104 77
88 105 91
88 106 54
88 107 3
88 108 19
88 109 54
88 110 2
88 111 37
88 112 61
88 113 7
88 114 94
88 115 84
88 116 15
88 117 75
88 118 31
88 119 68
88 120 12
88 121 34
88 122 20
88 123 87
88 124 54
88 125 47
88 126 52
88 127 34
88 128 15
88 129 76
88 130 53
88 131 73
88 132 99
88 133 75
88 134 100
88 135 63
88 136 27
88 137 27
88 138 86
88 139 39
88 140 61
88 141 34
88 142 68
88 143 29
88 144 9
88 145 52
88 146 97
88 147 65
88 148 85
88 149 92
88 150 28
88 151 65
88 152 14
88 153 84
88 154 15
88 155 32
88 156 55
88 157 80
88 158 2
88 159 79
88 160 57
88 161 93
88 162 55
88 163 17
88 164 56
88 165 65
88 166 47
88 167 70
88 168 75
88 169 50
88 170 6
88 171 2
88 172 43
88 173 62
88 174 29
88 175 35
88 176 78
88 177 17
88 178 39
88 179 77
88 180 60
88 181 24
88 182 100
88 183 59
88 184 69
88 185 62
88 186 94
88 187 77
88 188 2
88 189 87
88 190 24
88 191 25
88 192 71
88 193 19
88 194 86
88 195 79
88 196 52
88 197 39
88 198 27
88 199 44
89 90 28
89 91 83
89 92 5
89 93 40
89 94 48
89 95 72
89 96 47
89 97 25
89 98 36
89 99 95
89 100 32
89 101 6
89 102 2
89 103 57
89 104 11
89 105 77
89 106 3
89 107 68
89 108 69
89 109 51
89 110 11
89 111 88
89 112 44
89 113 82
89 114 86
89 115 78
89 116 46
89 117 59
89 118 80
89 119 95
89 120 32
89 121 52
89 122 69
89 123 56
89 124 95
89 125 58
89 126 74
89 127 31
89 128 33
89 129 61
89 130 34
89 131 40
89 132 4
89 133 95
89 134 42
89 135 56
89 136 9
89 137 30
89 138 92
89 139 93
89 140 81
89 141 66
89 142 18
89 143 56
89 144 80
89 145 58
89 146 81
89 147 8
89 148 3
89 149 39
89 150 74
89 151 4
89 152 68
89 153 47
89 154 62
89 155 39
89 156 1
89 157 37
89 158 46
89 159 9
89 160 11
89 161 86
89 162 86
89 163 27
89 164 24
89 165 5
89 166 33
89 167 63
89 168 29
89 169 49
89 170 69
89 171 70
89 172 73
89 173 41
89 174 74
89 175 79
89 176 74
89 177 57
89 178 81
89 179 35
89 180 67
89 181 7
89 182 5
89 183 13
89 184 6
89 185 19
89 186 11
89 187 5
89 188 88
89 189 98
89 190 42
89 191 17
89 192 100
89 193 76
89 194 86
89 195 87
89 196 55
89 197 32
89 198 26
89 199 40
90 91 94
90 92 59
90 93 45
90 94 78
90 95 54
90 96 29
90 97 95
90 98 5
90 99 41
90 100 50
90 101 76
90 102 16
90 103 84
90 104 7
90 105 10
90 106 31
90 107 13
90 108 75
90 109 26
90 110 17
90 111 45
90 112 57
90 113 46
90 114 25
90 115 82
90 116 100
90 117 57
90 118 92
90 119 45
90 120 29
90 121 8
90 122 35
90 123 4
90 124 85
90 125 46
90 126 33
90 127 83
90 128 77
90 129 78
90 130 87
90 131 48
90 132 12
90 133 96
90 134 90
90 135 36
90 136 87
90 137 90
90 138 48
90 139 24
90 140 93
90 141 100
90 142 48
90 143 4
90 144 39
90 145 78
90 146 13
90 147 80
90 148 55
90 149 69
90 150 61
90 151 33
90 152 10
90 153 9
90 154 49
90 155 30
90 156 53
90 157 84
90 158 64
90 159 62
90 160 87
90 161 15
90 162 51
90 163 30
90 164 50
90 165 94
90 166 41
90 167 53
90 168 86
90 169 55
90 170 4
90 171 93
90 172 46
90 173 57
90 174 94
90 175 42
90 176 42
90 177 25
90 178 7
90 179 31
90 180 93
90 181 32
90 182 19
90 183 1
90 184 42
90 185 6
90 186 49
90 187 1
90 188 39
90 189 38
90 190 67
90 191 70
90 192 77
90 193 94
90 194 40
90 195 49
90 196 98
90 197 42
90 198 35
90 199 19
91 92 69
91 93 43
91 94 100
91 95 45
91 96 83
91 97 99
91 98 72
91 99 10
91 100 82
91 101 90
91 102 90
91 103 39
91 104 45
91 105 24
91 106 31
91 107 44
91 108 33
91 109 88
91 110 94
91 111 99
91 112 84
91 113 29
91 114 80
91 115 82
91 116 23
91 117 70
91 118 80
91 119 88
91 120 82
91 121 95
91 122 89
91 123 1
91 124 56
91 125 89
91 126 64
91 127 29
91 128 31
91 129 34
91 130 7
91 131 17
91 132 62
91 133 27
91 134 8
91 135 13
91 136 37
91 137 22
91 138 25
91 139 65
91 140 37
91 141 54
91 142 8
91 143 94
91 144 94
91 145 32
91 146 89
91 147 7
91 148 52
91 149 26
91 150 24
91 151 63
91 152 97
91 153 78
91 154 18
91 155 12
91 156 43
91 157 86
91 158 67
91 159 1
91 160 29
91 161 19
91 162 54
91 163 23
91 164 34
91 165 2
91 166 74
91 167 56
91 168 2
91 169 29
91 170 46
91 171 73
91 172 32
91 173 26
91 174 29
91 175 62
91 176 79
91 177 97
91 178 70
91 179 43
91 180 35
91 181 18
91 182 37
91 183 87
91 184 19
91 185 40
91 186 58
91 187 42
91 188 72
91 189 1
91 190 97
91 191 99
91 192 63
91 193 95
91 194 66
91 195 81
91 196 43
91 197 71
91 198 96
91 199 85
92 93 49
92 94 8
92 95 50
92 96 63
92 97 76
92 98 66
92 99 83
92 100 79
92 101 24
92 102 79
92 103 3
92 104 67
92 105 24
92 106 66
92 107 92
92 108 33
92 109 90
92 110 90
92 111 100
92 112 74
92 113 75
92 114 95
92 115 93
92 116 91
92 117 65
92 118 95
92 119 81
92 120 32
92 121 16
92 122 79
92 123 67
92 124 39
92 125 52
92 126 40
92 127 60
92 128 71
92 129 32
92 130 18
92 131 37
92 132 29
92 133 53
92 134 35
92 135 6
92 136 78
92 137 80
92 138 62
92 139 21
92 140 90
92 141 46
92 142 41
92 143 32
92 144 30
92 145 58
92 146 78
92 147 22
92 148 45
92 149 74
92 150 49
92 151 19
92 152 15
92 153 7
92 154 58
92 155 36
92 156 68
92 157 9
92 158 98
92 159 27
92 160 79
92 161 77
92 162 93
92 163 19
92 164 61
92 165 18
92 166 48
92 167 100
92 168 48
92 169 43
92 170 70
92 171 71
92 172 79
92 173 57
92 174 25
92 175 8
92 176 97
92 177 80
92 178 7
92 179 34
92 180 13
92 181 34
92 182 52
92 183 17
92 184 56
92 185 41
92 186 1
92 187 99
92 188 38
92 189 47
92 190 16
92 191 5
92 192 5
92 193 39
92 194 53
92 195 20
92 196 46
92 197 36
92 198 52
92 199 15
93 94 18
93 95 87
93 96 9
93 97 98
93 98 56
93 99 20
93 100 91
93 101 64
93 102 84
93 103 6
93 104 18
93 105 95
93 106 71
93 107 87
93 108 44
93 109 91
93 110 59
93 111 4
93 112 64
93 113 33
93 114 12
93 115 65
93 116 82
93 117 77
93 118 77
93 119 9
93 120 17
93 121 54
93 122 57
93 123 60
93 124 87
93 125 67
93 126 80
93 127 26
93 128 25
93 129 16
93 130 90
93 131 69
93 132 43
93 133 54
93 134 53
93 135 41
93 136 32
93 137 24
93 138 13
93 139 70
93 140 39
93 141 41
93 142 26
93 143 84
93 144 55
93 145 16
93 146 31
93 147 31
93 148 52
93 149 77
93 150 2
93 151 52
93 152 83
93 153 2
93 154 89
93 155 58
93 156 43
93 157 53
93 158 82
93 159 16
93 160 96
93 161 2
93 162 65
93 163 43
93 164 69
93 165 19
93 166 56
93 167 62
93 168 51
93 169 64
93 170 72
93 171 48
93 172 46
93 173 16
93 174 55
93 175 41
93 176 52
93 177 5
93 178 61
93 179 99
93 180 66
93 181 11
93 182 39
93 183 6
93 184 74
93 185 7
93 186 23
93 187 90
93 188 49
93 189 18
93 190 77
93 191 75
93 192 14
93 193 96
93 194 3
93 195 67
93 196 21
93 197 32
93 198 99
93 199 83
94 95 85
94 96 94
94 97 21
94 98 60
94 99 2
94 100 55
94 101 20
94 102 35
94 103 23
94 104 28
94 105 17
94 106 31
94 107 64
94 108 10
94 109 30
94 110 91
94 111 69
94 112 93
94 113 93
94 114 21
94 115 13
94 116 87
94 117 27
94 118 57
94 119 94
94 120 16
94 121 81
94 122 60
94 123 41
94 124 82
94 125 90
94 126 82
94 127 71
94 128 64
94 129 68
94 130 53
94 131 1
94 132 52
94 133 85
94 134 89
94 135 36
94 136 10
94 137 4
94 138 50
94 139 61
94 140 62
94 141 96
94 142 5
94 143 3
94 144 59
94 145 39
94 146 67
94 147 41
94 148 93
94 149 75
94 150 11
94 151 31
94 152 69
94 153 86
94 154 32
94 155 22
94 156 15
94 157 70
94 158 68
94 159 10
94 160 66
94 161 77
94 162 81
94 163 63
94 164 77
94 165 66
94 166 46
94 167 30
94 168 46
94 169 45
94 170 76
94 171 32
94 172 11
94 173 34
94 174 44
94 175 19
94 176 31
94 177 76
94 178 37
94 179 70
94 180 71
94 181 53
94 182 57
94 183 53
94 184 80
94 185 42
94 186 52
94 187 97
94 188 59
94 189 54
94 190 12
94 191 52
94 192 31
94 193 56
94 194 48
94 195 100
94 196 75
94 197 96
94 198 9
94 199 73
95 96 25
95 97 78
95 98 100
95 99 11
95 100 52
95 101 46
95 102 67
95 103 13
95 104 63
95 105 51
95 106 32
95 107 41
95 108 14
95 109 70
95 110 18
95 111 9
95 112 70
95 113 64
95 114 8
95 115 96
95 116 57
95 117 32
95 118 74
95 119 45
95 120 36
95 121 28
95 122 5
95 123 24
95 124 24
95 125 86
95 126 64
95 127 63
95 128 83
95 129 11
95 130 13
95 131 54
95 132 57
95 133 41
95 134 36
95 135 3
95 136 21
95 137 92
95 138 47
95 139 99
95 140 68
95 141 55
95 142 33
95 143 36
95 144 47
95 145 44
95 146 93
95 147 88
95 148 7
95 149 25
95 150 23
95 151 91
95 152 8
95 153 60
95 154 75
95 155 92
95 156 65
95 157 70
95 158 44
95 159 13
95 160 21
95 161 20
95 162 53
95 163 15
95 164 5
95 165 42
95 166 57
95 167 57
95 168 48
95 169 85
95 170 3
95 171 17
95 172 28
95 173 19
95 174 42
95 175 91
95 176 45
95 177 87
95 178 62
95 179 25
95 180 44
95 181 50
95 182 62
95 183 57
95 184 74
95 185 21
95 186 30
95 187 25
95 188 91
95 189 41
95 190 67
95 191 42
95 192 89
95 193 88
95 194 89
95 195 53
95 196 23
95 197 3
95 198 51
95 199 9
96 97 91
96 98 81
96 99 19
96 100 100
96 101 5
96 102 51
96 103 4
96 104 56
96 105 74
96 106 55
96 107 28
96 108 86
96 109 75
96 110 86
96 111 76
96 112 48
96 113 26
96 114 49
96 115 42
96 116 63
96 117 2
96 118 54
96 119 72
96 120 60
96 121 86
96 122 12
96 123 62
96 124 36
96 125 6
96 126 70
96 127 70
96 128 34
96 129 79
96 130 6
96 131 59
96 132 86
96 133 6
96 134 95
96 135 60
96 136 40
96 137 22
96 138 85
96 139 10
96 140 51
96 141 6
96 142 27
96 143 95
96 144 80
96 145 23
96 146 86
96 147 26
96 148 51
96 149 60
96 150 61
96 151 22
96 152 29
96 153 35
96 154 76
96 155 81
96 156 89
96 157 81
96 158 81
96 159 41
96 160 29
96 161 79
96 162 19
96 163 63
96 164 3
96 165 60
96 166 97
96 167 71
96 168 65
96 169 93
96 170 75
96 171 98
96 172 45
96 173 71
96 174 48
96 175 1
96 176 33
96 177 79
96 178 15
96 179 78
96 180 16
96 181 55
96 182 70
96 183 40
96 184 18
96 185 35
96 186 88
96 187 17
96 188 47
96 189 32
96 190 70
96 191 73
96 192 79
96 193 37
96 194 16
96 195 41
96 196 61
96 197 31
96 198 40
96 199 54
97 98 45
97 99 67
97 100 49
97 101 42
97 102 43
97 103 100
97 104 31
97 105 34
97 106 68
97 107 3
97 108 3
97 109 60
97 110 66
97 111 41
97 112 31
97 113 15
97 114 71
97 115 72
97 116 35
97 117 15
97 118 11
97 119 16
97 120 27
97 121 3
97 122 83
97 123 40
97 124 35
97 125 13
97 126 10
97 127 32
97 128 25
97 129 93
97 130 73
97 131 80
97 132 83
97 133 93
97 134 90
97 135 39
97 136 13
97 137 84
97 138 9
97 139 70
97 140 75
97 141 20
97 142 56
97 143 73
97 144 10
97 145 47
97 146 21
97 147 19
97 148 13
97 149 89
97 150 20
97 151 97
97 152 22
97 153 8
97 154 99
97 155 17
97 156 99
97 157 20
97 158 31
97 159 99
97 160 47
97 161 36
97 162 51
97 163 67
97 164 99
97 165 88
97 166 16
97 167 78
97 168 95
97 169 98
97 170 43
97 171 76
97 172 87
97 173 29
97 174 92
97 175 90
97 176 1
97 177 58
97 178 7
97 179 45
97 180 81
97 181 64
97 182 11
97 183 89
97 184 77
97 185 83
97 186 64
97 187 41
97 188 6
97 189 23
97 190 71
97 191 15
97 192 56
97 193 51
97 194 52
97 195 57
97 196 28
97 197 37
97 198 8
97 199 75
98 99 73
98 100 71
98 101 52
98 102 33
98 103 55
98 104 69
98 105 91
98 106 75
98 107 17
98 108 35
98 109 53
98 110 55
98 111 87
98 112 72
98 113 4
98 114 19
98 115 71
98 116 23
98 117 86
98 118 16
98 119 93
98 120 83
98 121 85
98 122 13
98 123 16
98 124 6
98 125 85
98 126 85
98 127 34
98 128 63
98 129 40
98 130 31
98 131 34
98 132 41
98 133 18
98 134 95
98 135 73
98 136 91
98 137 26
98 138 96
98 139 5
98 140 16
98 141 71
98 142 40
98 143 68
98 144 82
98 145 85
98 146 29
98 147 66
98 148 16
98 149 49
98 150 30
98 151 43
98 152 77
98 153 75
98 154 27
98 155 65
98 156 35
98 157 95
98 158 16
98 159 58
98 160 6
98 161 80
98 162 62
98 163 14
98 164 53
98 165 96
98 166 57
98 167 75
98 168 73
98 169 39
98 170 6
98 171 93
98 172 84
98 173 60
98 174 35
98 175 98
98 176 15
98 177 10
98 178 20
98 179 97
98 180 52
98 181 69
98 182 95
98 183 35
98 184 35
98 185 65
98 186 49
98 187 56
98 188 96
98 189 27
98 190 27
98 191 49
98 192 87
98 193 20
98 194 65
98 195 42
98 196 31
98 197 5
98 198 10
98 199 100
99 100 19
99 101 35
99 102 82
99 103 46
99 104 3
99 105 63
99 106 1
99 107 44
99 108 27
99 109 67
99 110 94
99 111 77
99 112 28
99 113 95
99 114 83
99 115 6
99 116 95
99 117 46
99 118 89
99 119 97
99 120 4
99 121 21
99 122 18
99 123 20
99 124 54
99 125 54
99 126 43
99 127 8
99 128 60
99 129 83
99 130 93
99 131 52
99 132 5
99 133 56
99 134 29
99 135 23
99 136 8
99 137 70
99 138 100
99 139 47
99 140 45
99 141 78
99 142 21
99 143 40
99 144 100
99 145 37
99 146 46
99 147 21
99 148 61
99 149 37
99 150 10
99 151 51
99 152 60
99 153 44
99 154 55
99 155 86
99 156 89
99 157 10
99 158 19
99 159 4
99 160 74
99 161 39
99 162 93
99 163 32
99 164 56
99 165 95
99 166 67
99 167 48
99 168 86
99 169 27
99 170 54
99 171 32
99 172 76
99 173 20
99 174 41
99 175 33
99 176 49
99 177 69
99 178 11
99 179 64
99 180 78
99 181 3
99 182 64
99 183 81
99 184 3
99 185 43
99 186 25
99 187 87
99 188 54
99 189 28
99 190 50
99 191 63
99 192 2
99 193 54
99 194 14
99 195 21
99 196 1
99 197 50
99 198 18
99 199 79
100 101 30
100 102 99
100 103 1
100 104 32
100 105 27
100 106 48
100 107 41
100 108 41
100 109 86
100 110 38
100 111 64
100 112 100
100 113 28
100 114 24
100 115 50
100 116 71
100 117 100
100 118 91
100 119 71
100 120 42
100 121 1
100 122 57
100 123 93
100 124 39
100 125 89
100 126 92
100 127 81
100 128 83
100 129 67
100 130 83
100 131 28
100 132 41
100 133 14
100 134 69
100 135 26
100 136 48
100 137 49
100 138 48
100 139 49
100 140 34
100 141 62
100 142 100
100 143 61
100 144 22
100 145 100
100 146 62
100 147 86
100 148 10
100 149 78
100 150 6
100 151 62
100 152 57
100 153 56
100 154 15
100 155 51
100 156 80
100 157 17
100 158 74
100 159 67
100 160 22
100 161 70
100 162 70
100 163 99
100 164 16
100 165 36
100 166 41
100 167 7
100 168 30
100 169 14
100 170 85
100 171 39
100 172 87
100 173 82
100 174 16
100 175 86
100 176 2
100 177 93
100 178 86
100 179 70
100 180 22
100 181 76
100 182 37
100 183 35
100 184 89
100 185 21
100 186 91
100 187 74
100 188 27
100 189 32
100 190 65
100 191 57
100 192 36
100 193 88
100 194 36
100 195 84
100 196 91
100 197 58
100 198 89
100 199 18
101 102 37
101 103 83
101 104 75
101 105 37
101 106 91
101 107 33
101 108 48
101 109 36
101 110 84
101 111 100
101 112 40
101 113 10
101 114 49
101 115 38
101 116 18
101 117 39
101 118 68
101 119 91
101 120 1
101 121 9
101 122 67
101 123 85
101 124 62
101 125 41
101 126 7
101 127 51
101 128 37
101 129 59
101 130 80
101 131 92
101 132 65
101 133 12
101 134 96
101 135 24
101 136 54
101 137 98
101 138 74
101 139 55
101 140 85
101 141 45
101 142 93
101 143 76
101 144 91
101 145 58
101 146 24
101 147 36
101 148 47
101 149 82
101 150 68
101 151 73
101 152 20
101 153 57
101 154 96
101 155 22
101 156 69
101 157 92
101 158 77
101 159 22
101 160 7
101 161 85
101 162 43
101 163 89
101 164 19
101 165 91
101 166 94
101 167 68
101 168 82
101 169 27
101 170 61
101 171 34
101 172 22
101 173 43
101 174 56
101 175 100
101 176 5
101 177 35
101 178 32
101 179 9
101 180 85
101 181 84
101 182 100
101 183 43
101 184 35
101 185 7
101 186 40
101 187 88
101 188 38
101 189 31
101 190 23
101 191 49
101 192 32
101 193 40
101 194 26
101 195 82
101 196 96
101 197 29
101 198 58
101 199 25
102 103 92
102 104 45
102 105 76
102 106 32
102 107 96
102 108 25
102 109 17
102 110 2
102 111 26
102 112 86
102 113 39
